発注GP,部門コード,部門名,#N/A_1,#N/A_2,#N/A_3,#N/A_4,#N/A_5,#N/A_6,#N/A_7,BicEC,KBさくら店,KBアクロスプラザ三芳店,KBイオンモール名取店,KBイオンモール堺鉄砲町店,KBイオン昭島SC店,KBファボーレ富山店,KB三鷹店,KB上尾　春日店,KB井草店,KB会津若松店,KB八王子高倉店,KB南砂町SUNAMO店,KB南越谷店,KB卸団地店,KB厚木栄町店,KB名谷店,KB和光店,KB善福寺店,KB大東店,KB宇品店,KB宇都宮本店,KB富士店,KB富山店,KB小倉店,KB小平店,KB広島インター緑井店,KB座間店,KB志村店,KB成城店,KB所沢店,KB新小岩店,KB新潟店,KB方木田店,KB日光店,KB春日部店,KB有松インター店,KB東村山店,KB東海大学東店,KB松戸店,KB柏店,KB横浜大口店,KB横須賀店,KB江北駅前店,KB江戸川店,KB池上店,KB沼津店,KB泉中央店,KB浜松店,KB浦和店,KB海老名店,KB深作店,KB清洲東インター店,KB港北インター店,KB港北東急SC店,KB熊本店,KB熊谷店,KB熱田店,KB甲府バイパス店,KB相模原店,KB福岡春日店,KB福岡西店,KB福島店,KB箕面店,KB習志野店,KB船橋店,KB若林店,KB茨木店,KB葛飾店,KB西友ひばりヶ丘店,KB西友二俣川,KB西東京店,KB越谷店,KB足立加平店,KB那覇店,KB郡山店,KB静岡店,KB駒生店,KB高崎店,KB高野店,KB鹿沼店,KB黒磯店,KBﾍﾞﾙｸｽﾓｰﾙ浮間舟渡店,NEW上越店,NEW与野店,NEW久喜,NEW伊勢崎店,NEW学園都市店,NEW山口宇部空港店,NEW弘前店,NEW生野店,NEW甲府,NEW白河店,NEW真岡店,NEW足利店,SELECT上板橋店,アキバソフマップ,コジマWowma！店,コジマアマゾン店,コジマダイレクトＳＰ,コジマネット,コジマ楽天市場店,コジマＹａｈｏｏ！店,ソフマップアマゾン店,ソフマップコム法人,ソフマップドットコム,ソフマップ楽天,ソフマップ法人,ソフマップ法人WEB用,ソフマップ法人関西,デジタルコレクション,ドットコムY！SHP,モバイル,仙台法人事業所,北関東法人事業所,大阪法人事業所,有楽町店,札幌法人事業所,東京法人事業所,楽天ビック,法人なんば,法人ドットコム,法人名古屋,法人第１グループ,法人第３グループ,法人第４グループ,法人赤坂見附駅店,神戸ハーバーランド店,福岡法人事業所,赤坂見附駅店,ＢＩＣアマゾン店,ＢＩＣ楽天市場店,売上金額_sum,販売数_sum,有楽町店_売上比率,ＢＩＣ楽天市場店_売上比率,BicEC_売上比率,赤坂見附駅店_売上比率,法人第１グループ_売上比率,法人第３グループ_売上比率,法人第４グループ_売上比率,モバイル_売上比率,ＢＩＣアマゾン店_売上比率,楽天ビック_売上比率,法人赤坂見附駅店_売上比率,法人名古屋_売上比率,法人なんば_売上比率,法人ドットコム_売上比率,ソフマップアマゾン店_売上比率,ソフマップ楽天_売上比率,アキバソフマップ_売上比率,デジタルコレクション_売上比率,ドットコムY！SHP_売上比率,ソフマップ法人WEB用_売上比率,ソフマップ法人_売上比率,ソフマップドットコム_売上比率,ソフマップコム法人_売上比率,ソフマップ法人関西_売上比率,コジマダイレクトＳＰ_売上比率,コジマWowma！店_売上比率,KB西友二俣川_売上比率,KBﾍﾞﾙｸｽﾓｰﾙ浮間舟渡店_売上比率,NEW弘前店_売上比率,KB泉中央店_売上比率,KBイオンモール名取店_売上比率,KB卸団地店_売上比率,NEW白河店_売上比率,KB郡山店_売上比率,KB会津若松店_売上比率,KB福島店_売上比率,KB方木田店_売上比率,NEW学園都市店_売上比率,KB駒生店_売上比率,KB鹿沼店_売上比率,NEW足利店_売上比率,NEW真岡店_売上比率,KB日光店_売上比率,KB黒磯店_売上比率,KBさくら店_売上比率,コジマネット_売上比率,NEW伊勢崎店_売上比率,KB高崎店_売上比率,KB深作店_売上比率,KB和光店_売上比率,KB南越谷店_売上比率,NEW久喜_売上比率,NEW与野店_売上比率,KB浦和店_売上比率,KB越谷店_売上比率,KB熊谷店_売上比率,KB上尾　春日店_売上比率,KB春日部店_売上比率,KB所沢店_売上比率,KBアクロスプラザ三芳店_売上比率,KB柏店_売上比率,KB松戸店_売上比率,KB船橋店_売上比率,KB習志野店_売上比率,SELECT上板橋店_売上比率,KB小平店_売上比率,KB港北東急SC店_売上比率,KB江戸川店_売上比率,KB井草店_売上比率,KB若林店_売上比率,KB志村店_売上比率,KB新小岩店_売上比率,KB三鷹店_売上比率,KB池上店_売上比率,KB善福寺店_売上比率,KB葛飾店_売上比率,KB東村山店_売上比率,KB江北駅前店_売上比率,KB南砂町SUNAMO店_売上比率,KB西東京店_売上比率,KB足立加平店_売上比率,KBイオン昭島SC店_売上比率,KB成城店_売上比率,KB港北インター店_売上比率,KB厚木栄町店_売上比率,KB海老名店_売上比率,KB横須賀店_売上比率,KB相模原店_売上比率,KB座間店_売上比率,KB横浜大口店_売上比率,KB東海大学東店_売上比率,KB新潟店_売上比率,NEW上越店_売上比率,NEW甲府_売上比率,KB甲府バイパス店_売上比率,KB富山店_売上比率,KBファボーレ富山店_売上比率,KB静岡店_売上比率,KB浜松店_売上比率,KB沼津店_売上比率,KB富士店_売上比率,KB熱田店_売上比率,KB有松インター店_売上比率,KB清洲東インター店_売上比率,KB高野店_売上比率,KB箕面店_売上比率,KB茨木店_売上比率,NEW生野店_売上比率,KB大東店_売上比率,KB名谷店_売上比率,神戸ハーバーランド店_売上比率,KB宇品店_売上比率,KB広島インター緑井店_売上比率,NEW山口宇部空港店_売上比率,KB福岡春日店_売上比率,KB福岡西店_売上比率,KB小倉店_売上比率,KB熊本店_売上比率,KB那覇店_売上比率,KB宇都宮本店_売上比率,KB八王子高倉店_売上比率,コジマ楽天市場店_売上比率,コジマＹａｈｏｏ！店_売上比率,コジマアマゾン店_売上比率,KBイオンモール堺鉄砲町店_売上比率,KB西友ひばりヶ丘店_売上比率,北関東法人事業所_売上比率,仙台法人事業所_売上比率,東京法人事業所_売上比率,大阪法人事業所_売上比率,福岡法人事業所_売上比率,札幌法人事業所_売上比率,#N/A_6_売上比率,#N/A_3_売上比率,#N/A_7_売上比率,#N/A_5_売上比率,#N/A_2_売上比率,#N/A_1_売上比率,#N/A_4_売上比率,JAN数
オーディオアクセサリ,107781,イヤーピース,,,,,,,,177216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.0,20199.0,1242.0,10900.0,8928.0,17473.0,133995.0,,20053.0,32147.0,,1620.0,,11880.0,26355.0,137845.0,,,,,,,94570.0,,11679.0,,,,,,,,,21836.0,,729447.0,532.0,,,0.24294568351093362,,,,,0.1889719198241956,0.02993500555900566,0.12964615660904769,,,,0.016010758835117562,0.1836939489777873,0.044070371116750086,,0.01628631004034563,0.03613010952132232,0.0022208604600471317,,0.027490688151435266,,,0.0017026596860361342,0.0020686903914883467,,,,,,,,,,,,,,,,,,,,0.014942826552168971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01223940875759308,0.023953762233582428,0.027690839773143218,,,,,,,,,,,,,,,,386
オーディオアクセサリ,107790,ＢＴ関連アクセサリー,,,,,,,,121079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238974.0,,11894.0,19677.0,26664.0,257120.0,,13682.0,,,,,5032.0,16070.0,87501.0,,,,,,,28556.0,,15897.0,,,,,,,,,,,842146.0,85.0,,,0.14377435741546002,,,,,0.1039024112208572,,0.033908609671007166,,,,0.018876774336041496,0.30531523037573055,,,0.005975210949170334,0.01908220189848316,,,0.01624658907125368,,,,,,,,,,,,,,,,,,,,,,,,0.014123441778503965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023365307203264043,0.03166196835228096,0.2837678977279474,,,,,,,,,,,,,,,,25
オーディオアクセサリ,107910,スポーツ向けイヤホン,,,,,,,,70053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5431.0,17426.0,,3391.0,23871.0,45775.0,51541.0,,2356.0,17921.0,,,,3357.0,2980.0,101191.0,,,,,,,62258.0,,2138.0,,,,,,,,,7646.0,,417335.0,198.0,,,0.1678579558388345,,,,,0.24246947895575496,0.018321013094995627,0.14917991541567327,,,,0.00512298273569195,0.12350030550996202,0.04294152179903435,,0.008043897588268418,0.007140546563312447,,,0.005645344866833599,,,,0.013013526303808691,,,,,,,,,,,,,,,,,,,,0.008125366911473995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057198653360010544,0.1096840667569219,0.04175542429942372,,,,,,,,,,,,,,,,87
オーディオアクセサリ,108010,ヘッドホン,,,,,,,,1277380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255870.0,18597.0,32150.0,1010228.0,43073.0,110429.0,282711.0,441208.0,1504507.0,,163331.0,386489.0,,15249.0,,91287.0,414092.0,666472.0,,4080.0,,,,,2200993.0,,177586.0,,,,9234.0,,,,,663110.0,,9768076.0,1724.0,,,0.13077089080797488,,,,0.0009453243402283111,0.06822960836914045,0.06788542595286932,0.22532513055795225,,,,0.01818024347885909,0.15402285977299932,0.03956654309405455,0.0019038549659114036,0.009345443258221987,0.042392381058460236,0.0015611057899221914,,0.016720897748952815,,,0.004409568475920949,0.0032913339331102666,,,,,,,,,,,,,,,,,,,,0.011305092220822197,,,,,,,,,,,,,,,,,,,0.026194513638100277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028942342381447484,0.04516836273591647,0.1034213902512634,,,0.00041768716787215826,,,,,,,,,,,,,216
オーディオアクセサリ,108011,耳かけ型ヘッドホン,,,,,,,,294279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87544.0,332122.0,21973.0,24171.0,385540.0,165795.0,802013.0,,38788.0,177297.0,,11068.0,,74169.0,113182.0,152769.0,,,288.0,,,,235279.0,,11880.0,,,,,,,,,118136.0,,3046293.0,711.0,,,0.09660232945419235,,,,,0.05014914848965612,0.03878024864975234,0.07723452734192017,,,,0.00389982184904735,0.26327506907575865,0.05820090188304277,,0.024347296862120615,0.0371540098079863,0.003633268369129299,,0.012732852683573116,,,0.007213029081575541,0.028737879120623,,,,,,,,,,,,,,,,,,,,0.007934561777215783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1265603801078885,0.05442516527464692,0.1090249690361367,,,,,,9.454113573448122e-05,,,,,,,,,,61
オーディオアクセサリ,108012,カナル型イヤホン,,,,,,,,552355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105987.0,263408.0,75812.0,73774.0,294384.0,537001.0,156729.0,,61464.0,137031.0,,7842.0,,18790.0,99913.0,437662.0,,,,,,,595487.0,,5446.0,,,,1825.0,,,,,133386.0,,3558296.0,1301.0,,,0.15523020007329352,,,,0.0005128859431593099,0.12299763707122735,0.037485920226985055,0.16735173240225096,,,,0.0015305078610660834,0.044046082731734514,0.03851028694633611,,0.005280617464089553,0.028078889445959525,0.002203863871920717,,0.017273436498818535,,,0.021305703628928002,0.029785886278151114,,,,,,,,,,,,,,,,,,,,0.02073295757295065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08273173451562209,0.15091521334931102,0.0740264441181959,,,,,,,,,,,,,,,,564
オーディオアクセサリ,108013,インナー型イヤホン,,,,,,,,142028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8318.0,17313.0,61868.0,8586.0,27918.0,78670.0,29991.0,,3798.0,6718.0,,615.0,,3226.0,10242.0,41979.0,,8922.0,1197.0,,8160.0,,94888.0,,74834.0,,,,,,,,,20487.0,,653358.0,1137.0,,,0.2173815886543059,,,,,0.0642511456200123,0.03135646919453041,0.14523125147315866,,,,0.11453751235922725,0.04590285876961788,0.010282264853265744,,0.004937568683631332,0.015675938765577217,0.000941290992074789,,0.005813045833983819,,,0.09469234324826512,0.012731151987118853,,,,,,,,,,,,,,,,,,,,0.01314134058203925,,,,,,,,,,,,,,,,0.005509996051169496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042730019376819445,0.12040871926264009,0.026498489342749305,,,0.013655606880148403,,,0.0018320736870138577,,0.012489324382650858,,,,,,,,157
オーディオアクセサリ,108014,マイク付ヘッドホン,,,,,,,,53738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27679.0,71959.0,34720.0,69159.0,23435.0,66848.0,49602.0,,1836.0,10216.0,,,,12905.0,79940.0,138831.0,,,,,,,45455.0,,4320.0,,,,,,,,,47636.0,,738279.0,161.0,,,0.07278820066668563,,,,,0.18804679531721746,0.0645230326204592,0.06156886488712262,,,,0.005851446404408089,0.06718598253505788,0.01383758714523913,,0.017479841631686664,0.10827884851119969,,,0.0024868647218734383,,,0.04702829147246502,0.03749124653416933,,,,,,,,,,,,,,,,,,,,0.093675968028347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031742742242431385,0.09054571510228518,0.09746857217935224,,,,,,,,,,,,,,,,87
オーディオアクセサリ,108015,マイク付イヤホン,,,,,,,,397137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131129.0,1173422.0,4914.0,83852.0,445343.0,312098.0,119748.0,,22829.0,91690.0,,7430.0,,37633.0,36340.0,365340.0,,,,,,,271216.0,,1609.0,,,,,,,,,33314.0,,3535044.0,814.0,,,0.11234287324287902,,,,,0.10334807713850237,0.009423927962424231,0.07672210020582487,,,,0.0004551569938026231,0.03387454300427378,0.02593744236281076,,0.01064569493335868,0.010279928623236373,0.002101812594128956,,0.00645791113208209,,,0.0013900817076109944,0.03709402202631707,,,,,,,,,,,,,,,,,,,,0.02372021394924646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12597947861469333,0.0882868784660106,0.33193985704279777,,,,,,,,,,,,,,,,460
オーディオアクセサリ,108016,ブルートゥースヘッドホン,,,,,,,,2592826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82320.0,,270319.0,3373931.0,684095.0,890948.0,1733637.0,3857968.0,2039251.0,,156122.0,905087.0,,75513.0,,212431.0,209073.0,2831982.0,,,,,,119880.0,3763925.0,22366.0,176071.0,,19828.0,,,,,,,3940336.0,,27957909.0,1209.0,,,0.09274034048826756,,0.0007092089755353306,,,0.10129448522062219,0.14093815098976106,0.13462827280824186,,,0.0007999882966927177,0.006297717043145108,0.07294003997223111,0.0323732007282805,,0.0075982434880949076,0.007478134362623471,0.0027009530648375744,,0.0055841801330707526,,,0.02446874692953611,0.009668784600450628,,,,,,,,,,,,,,,,,,,,0.0318674762121874,,,,,,,,,,,,,,,,,,,0.002944426208698226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06200882190438491,0.13799200791446886,0.12067894634037188,,,,,0.004287874318497854,,,,,,,,,,,205
オーディオアクセサリ,108017,ブルートゥースイヤホン,,,,,,,,4265031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645043.0,3025372.0,834356.0,543027.0,2348332.0,3209359.0,1202199.0,,377720.0,1260574.0,,75351.0,,485825.0,748172.0,5514018.0,5540.0,33102.0,5875.0,,,,7366665.0,,375429.0,,21480.0,,,,,,,1677074.0,,34019544.0,3534.0,,,0.1253700225964228,,0.0006314017612934495,,,0.16208383040054858,0.04929736859494648,0.21654214412750505,,,,0.011035685839880746,0.035338480727431267,0.03705440613783653,,0.01428076167040922,0.021992417064731967,0.0022149326869284314,,0.011103029482111813,,,0.024525784355016633,0.018960953738827304,,,,,,,,,,,,,,,,,,,,0.015962206900833237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06902890879430953,0.09433868366959887,0.08893041011954775,,,0.0009730289153787599,0.00016284756785687663,,0.00017269484858468414,,,,,,,,,,607
オーディオアクセサリ,108018,ＴＶ用ヘッドホン,,,,,,,,516445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237050.0,,9482.0,836187.0,55152.0,435551.0,611704.0,399758.0,418194.0,,52253.0,511574.0,,,,106314.0,57100.0,295515.0,,770.0,770.0,,2310.0,,2121657.0,3384.0,63061.0,,22766.0,,,,,,,261355.0,,7018352.0,917.0,,,0.07358493845848713,,0.003243781446128664,,,0.04210603856859844,0.03723879907989796,0.30230130948120015,,,0.0004821644739391812,0.008985157769231296,0.059585783101218065,0.07289090088385422,,0.015148000556255942,0.008135813079765734,,,0.007445195111330979,,,0.007858255043349208,0.0013510294154525165,,,,,,,,,,,,,,,,,,,,0.06205887080043862,,,,,,,,,,,,,,,,,,,0.03377573538631291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08715778290972012,0.056958955606672336,0.11914292700052662,,,0.00010971236552398626,,,0.00010971236552398626,,0.0003291370965719588,,,,,,,,41
オーディオアクセサリ,108019,ヘッドホンアクセ,,,,,,,,203217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11239.0,5950.0,1490.0,6260.0,31545.0,230392.0,23003.0,,27970.0,65822.0,,1220.0,,8980.0,31235.0,153737.0,,,,,,,238562.0,,6572.0,,,,1641.0,,,,,12086.0,,1060921.0,544.0,,,0.1915477212723662,,,,0.001546769269342392,0.14490899887927564,0.011391988658910513,0.22486311421868357,,,,0.006194617695379769,0.021682104511080467,0.06204231983342775,,0.008464343716450141,0.029441400443576855,0.0011499442465555871,,0.026363885718163747,,,0.0014044401043998565,0.010593625727080527,,,,,,,,,,,,,,,,,,,,0.005900533592981947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029733599391472125,0.21716225807576625,0.005608334645086675,,,,,,,,,,,,,,,,321
オーディオアクセサリ,108030,コ－ド・プラグ,,,,,,,,249572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5995.0,11205.0,417.0,2316.0,23409.0,39923.0,6996.0,,28630.0,34597.0,,6172.0,,10429.0,14777.0,60969.0,,1102.0,,,,,76008.0,2180.0,41370.0,,,,,,,,,12242.0,,628309.0,604.0,,,0.3972121997297508,,,,,0.0970366491646626,0.019484043679145135,0.12097232412714126,,,0.0034696303888691713,0.06584339870987047,0.011134648715838863,0.055063670900782895,,0.016598520791521368,0.0235186826863852,0.00982319209178923,,0.045566751391433194,,,0.0006636861798891946,0.00954148356939022,,,,,,,,,,,,,,,,,,,,0.0036860843947802754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03725714576744882,0.06354039174991923,0.017833581884072965,,,0.0017539140773090948,,,,,,,,,,,,,258
オーディオアクセサリ,108040,マイク関連,,,,,,,,408486.0,,,,,,,,27648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8855.0,223542.0,86530.0,60570.0,255661.0,240841.0,207262.0,,90325.0,111727.0,,41504.0,,32873.0,159661.0,97188.0,30996.0,52898.0,,,6912.0,,717306.0,18358.0,495561.0,,,,,,,15832.0,,107885.0,,3498421.0,583.0,,,0.11676296249079228,,,,,0.027780532989025622,0.03083819814710694,0.20503707243925187,,,0.005247510233902667,0.14165276277497763,0.05924444199254464,0.0319364078822989,,0.009396524889371519,0.04563801783718998,0.011863637909788444,,0.025818790820201457,,,0.024734015717376497,0.0025311419065915737,,,,,,,,,,,,,,,,,,,,0.017313525158921695,,,,,,,,,,,0.007902993950699473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07307896905489648,0.06884277221066304,0.0638979699698807,,,0.015120535807439986,0.008859997124416987,,,0.004525470204986764,0.001975748487674868,,,,,,,,236
オーディオアクセサリ,108090,オーディオケーブル,,,,,,894.0,,225957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,,,,,1788.0,,,,,,,,,,,,,,,,,,,,,,,,,1674.0,33682.0,761.0,9844.0,22452.0,51515.0,53494.0,,36932.0,17230.0,,11932.0,,36201.0,12542.0,106906.0,,4106.0,772.0,,,,109463.0,,125580.0,,,,,,,,,41700.0,,906425.0,688.0,,,0.24928372452216124,,,,,0.11794246628237307,0.04600490939680613,0.12076343878423478,,,,0.13854428110433847,0.0590164657859172,0.01900874313925587,,0.039938218826709324,0.013836776346636511,0.01316380285186309,,0.040744683785200096,,,0.0008395620156107786,0.0018468157872962463,,,,,,,,,,,,,,,,,,,,0.010860247676310782,,,,,,,,,0.001972584604352263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011032352373334805,,,,,,,,,,,,,,,0.0247698375486113,0.05683316325123425,0.03715916926386629,,,0.00452988388449127,,,0.0008516976032214469,,,0.0009862923021761315,,,,,,,428
オーディオアクセサリ,475650,スマホ用イヤホン,,,,,,,,3511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.0,,,,1274.0,,,,2364.0,820.0,4374.0,,,,,,,4243.0,,,,,,,,,,,,,17676.0,25.0,,,0.19863091197103416,,,,,0.24745417515274948,,0.24004299615297578,,,,,,0.07207513011993663,,0.13374066530889342,0.04639058610545372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061665535188956774,,,,,,,,,,,,,,,,,47
オーディオアクセサリ,475651,携帯電話用イヤホン,,,,,,,,3497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8814.0,,,,1350.0,1350.0,,,,,,,,,,,,,,,,,,,,,15011.0,12.0,,,0.2329624941709413,,,,,,,,,,,,,0.5871694090999934,,0.08993404836453267,0.08993404836453267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
オーディオアクセサリ,475750,スマホ用イヤホン（消化）,,,,,,,,4467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.0,2160.0,,,11856.0,17544.0,,,487.0,2042.0,,,,880.0,880.0,6992.0,,,,,,,33103.0,,,,,,,,,,,,,80861.0,97.0,,,0.055242947774576126,,,,,0.08646937336911491,,0.4093815312697098,,,,,,0.02525321230259334,,0.010882873078492722,0.010882873078492722,,,0.006022680896847677,,,,0.00556510555150196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14662198093023832,0.2169649151012231,0.026712506647209408,,,,,,,,,,,,,,,,62
オーディオアクセサリ,475751,携帯電話用イヤホン（消化）,,,,,,,,3184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.0,,,,3785.0,2016.0,,,,,,,,,,640.0,,,,,,,7056.0,,,,,,,,,,,,,17278.0,18.0,,,0.1842805880310221,,,,,0.037041324227341126,,0.4083805996064359,,,,,,,,,,,,,,,,0.03455261025581664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21906470656325963,0.11668017131612456,,,,,,,,,,,,,,,,,14
カメラ,031010,一眼レフカメラ本体,,,,,,,,298674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298674.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
