発注GP,部門コード,部門名,#N/A_1,#N/A_2,#N/A_3,#N/A_4,#N/A_5,#N/A_6,#N/A_7,BicEC,KBさくら店,KBアクロスプラザ三芳店,KBイオンモール名取店,KBイオンモール堺鉄砲町店,KBイオン昭島SC店,KBファボーレ富山店,KB三鷹店,KB上尾　春日店,KB井草店,KB会津若松店,KB八王子高倉店,KB南砂町SUNAMO店,KB南越谷店,KB卸団地店,KB厚木栄町店,KB名谷店,KB和光店,KB善福寺店,KB大東店,KB宇品店,KB宇都宮本店,KB富士店,KB富山店,KB小倉店,KB小平店,KB広島インター緑井店,KB座間店,KB志村店,KB成城店,KB所沢店,KB新小岩店,KB新潟店,KB方木田店,KB日光店,KB春日部店,KB有松インター店,KB東村山店,KB東海大学東店,KB松戸店,KB柏店,KB横浜大口店,KB横須賀店,KB江北駅前店,KB江戸川店,KB池上店,KB沼津店,KB泉中央店,KB浜松店,KB浦和店,KB海老名店,KB深作店,KB清洲東インター店,KB港北インター店,KB港北東急SC店,KB熊本店,KB熊谷店,KB熱田店,KB甲府バイパス店,KB相模原店,KB福岡春日店,KB福岡西店,KB福島店,KB箕面店,KB習志野店,KB船橋店,KB若林店,KB茨木店,KB葛飾店,KB西友ひばりヶ丘店,KB西友二俣川,KB西東京店,KB越谷店,KB足立加平店,KB那覇店,KB郡山店,KB静岡店,KB駒生店,KB高崎店,KB高野店,KB鹿沼店,KB黒磯店,KBﾍﾞﾙｸｽﾓｰﾙ浮間舟渡店,NEW上越店,NEW与野店,NEW久喜,NEW伊勢崎店,NEW学園都市店,NEW山口宇部空港店,NEW弘前店,NEW生野店,NEW甲府,NEW白河店,NEW真岡店,NEW足利店,SELECT上板橋店,アキバソフマップ,コジマWowma！店,コジマアマゾン店,コジマダイレクトＳＰ,コジマネット,コジマ楽天市場店,コジマＹａｈｏｏ！店,ソフマップアマゾン店,ソフマップコム法人,ソフマップドットコム,ソフマップ楽天,ソフマップ法人,ソフマップ法人WEB用,ソフマップ法人関西,デジタルコレクション,ドットコムY！SHP,モバイル,仙台法人事業所,北関東法人事業所,大阪法人事業所,有楽町店,札幌法人事業所,東京法人事業所,楽天ビック,法人なんば,法人ドットコム,法人名古屋,法人第１グループ,法人第３グループ,法人第４グループ,法人赤坂見附駅店,神戸ハーバーランド店,福岡法人事業所,赤坂見附駅店,ＢＩＣアマゾン店,ＢＩＣ楽天市場店,売上金額_sum,販売数_sum,有楽町店_販売比率,ＢＩＣ楽天市場店_販売比率,BicEC_販売比率,赤坂見附駅店_販売比率,法人第１グループ_販売比率,法人第３グループ_販売比率,法人第４グループ_販売比率,モバイル_販売比率,ＢＩＣアマゾン店_販売比率,楽天ビック_販売比率,法人赤坂見附駅店_販売比率,法人名古屋_販売比率,法人なんば_販売比率,法人ドットコム_販売比率,ソフマップアマゾン店_販売比率,ソフマップ楽天_販売比率,アキバソフマップ_販売比率,デジタルコレクション_販売比率,ドットコムY！SHP_販売比率,ソフマップ法人WEB用_販売比率,ソフマップ法人_販売比率,ソフマップドットコム_販売比率,ソフマップコム法人_販売比率,ソフマップ法人関西_販売比率,コジマダイレクトＳＰ_販売比率,コジマWowma！店_販売比率,KB西友二俣川_販売比率,KBﾍﾞﾙｸｽﾓｰﾙ浮間舟渡店_販売比率,NEW弘前店_販売比率,KB泉中央店_販売比率,KBイオンモール名取店_販売比率,KB卸団地店_販売比率,NEW白河店_販売比率,KB郡山店_販売比率,KB会津若松店_販売比率,KB福島店_販売比率,KB方木田店_販売比率,NEW学園都市店_販売比率,KB駒生店_販売比率,KB鹿沼店_販売比率,NEW足利店_販売比率,NEW真岡店_販売比率,KB日光店_販売比率,KB黒磯店_販売比率,KBさくら店_販売比率,コジマネット_販売比率,NEW伊勢崎店_販売比率,KB高崎店_販売比率,KB深作店_販売比率,KB和光店_販売比率,KB南越谷店_販売比率,NEW久喜_販売比率,NEW与野店_販売比率,KB浦和店_販売比率,KB越谷店_販売比率,KB熊谷店_販売比率,KB上尾　春日店_販売比率,KB春日部店_販売比率,KB所沢店_販売比率,KBアクロスプラザ三芳店_販売比率,KB柏店_販売比率,KB松戸店_販売比率,KB船橋店_販売比率,KB習志野店_販売比率,SELECT上板橋店_販売比率,KB小平店_販売比率,KB港北東急SC店_販売比率,KB江戸川店_販売比率,KB井草店_販売比率,KB若林店_販売比率,KB志村店_販売比率,KB新小岩店_販売比率,KB三鷹店_販売比率,KB池上店_販売比率,KB善福寺店_販売比率,KB葛飾店_販売比率,KB東村山店_販売比率,KB江北駅前店_販売比率,KB南砂町SUNAMO店_販売比率,KB西東京店_販売比率,KB足立加平店_販売比率,KBイオン昭島SC店_販売比率,KB成城店_販売比率,KB港北インター店_販売比率,KB厚木栄町店_販売比率,KB海老名店_販売比率,KB横須賀店_販売比率,KB相模原店_販売比率,KB座間店_販売比率,KB横浜大口店_販売比率,KB東海大学東店_販売比率,KB新潟店_販売比率,NEW上越店_販売比率,NEW甲府_販売比率,KB甲府バイパス店_販売比率,KB富山店_販売比率,KBファボーレ富山店_販売比率,KB静岡店_販売比率,KB浜松店_販売比率,KB沼津店_販売比率,KB富士店_販売比率,KB熱田店_販売比率,KB有松インター店_販売比率,KB清洲東インター店_販売比率,KB高野店_販売比率,KB箕面店_販売比率,KB茨木店_販売比率,NEW生野店_販売比率,KB大東店_販売比率,KB名谷店_販売比率,神戸ハーバーランド店_販売比率,KB宇品店_販売比率,KB広島インター緑井店_販売比率,NEW山口宇部空港店_販売比率,KB福岡春日店_販売比率,KB福岡西店_販売比率,KB小倉店_販売比率,KB熊本店_販売比率,KB那覇店_販売比率,KB宇都宮本店_販売比率,KB八王子高倉店_販売比率,コジマ楽天市場店_販売比率,コジマＹａｈｏｏ！店_販売比率,コジマアマゾン店_販売比率,KBイオンモール堺鉄砲町店_販売比率,KB西友ひばりヶ丘店_販売比率,北関東法人事業所_販売比率,仙台法人事業所_販売比率,東京法人事業所_販売比率,大阪法人事業所_販売比率,福岡法人事業所_販売比率,札幌法人事業所_販売比率,#N/A_6_販売比率,#N/A_3_販売比率,#N/A_7_販売比率,#N/A_5_販売比率,#N/A_2_販売比率,#N/A_1_販売比率,#N/A_4_販売比率,JAN数
家電１,232010,リビング扇,,,,,,2.0,,2231.0,,,,,,,,4.0,,,1.0,,,,,,,,,,,7.0,,,,,,,1.0,,,,,,,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,3.0,3.0,,,,2.0,,,,,,,,,,,,,,,33.0,306.0,145.0,310.0,858.0,1385.0,201.0,1.0,35.0,126.0,,6.0,,39.0,64.0,2514.0,2.0,17.0,10.0,,,45.0,699.0,48.0,90.0,,,,,,,2.0,,76.0,,30724235.0,9274.0,,,0.2405650204873841,,,,,0.2710804399396161,0.008194953633814967,0.07537200776364028,,,0.005175760189777874,0.009704550355833513,0.021673495794694846,0.013586370498166918,,0.004205305154194522,0.006901013586370498,0.0006469700237222342,,0.0037739918050463664,0.00010782833728703904,,0.01563510890662066,0.003558335130472288,0.0003234850118611171,0.00021565667457407807,,0.00010782833728703904,,,,,,,,,0.0003234850118611171,,,,,,,0.0334267845589821,,0.0003234850118611171,,,,,,,,,0.00043131334914815614,,,,0.00021565667457407807,0.00010782833728703904,,,,,,,,,,,,,,,,,,,,,0.00010782833728703904,,,,,,,,,,,,0.00010782833728703904,,,,,,0.0007547983610092732,,,,,,,,,,,,,,,,,,,,0.00010782833728703904,0.09251671339227949,0.14934224714254907,0.03299547120983395,,,0.0018330817338796635,0.00021565667457407807,0.0048522751779167565,0.0010782833728703904,0.00021565667457407807,,0.00021565667457407807,,,,,,,53
家電１,232015,ＤＣ扇風機,,,,,,,,463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,8.0,116.0,100.0,187.0,262.0,118.0,45.0,1.0,19.0,47.0,,1.0,,19.0,19.0,382.0,,3.0,,,2.0,4.0,349.0,4.0,20.0,,2.0,4.0,,,,,,41.0,,45044488.0,2217.0,,,0.20884077582318447,,0.0009021199819576004,0.0018042399639152007,,0.17230491655390168,0.01849345963013081,0.15741993685160127,,,0.0018042399639152007,0.009021199819576003,0.02029769959404601,0.021199819576003608,,0.008570139828597204,0.008570139828597204,0.0004510599909788002,,0.008570139828597204,0.0004510599909788002,,0.04510599909788002,0.0036084799278304014,,,,,,,,,,,,,,,,,,,,0.08434821831303563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004510599909788002,,,,,,,,,,,,,,,,,,,,,,,,0.11817771763644565,0.053225078935498424,0.05232295895354082,,,0.0013531799729364006,,0.0018042399639152007,,,0.0009021199819576004,,,,,,,,83
家電１,232020,除湿機,,,,,1.0,,,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,144.0,153.0,177.0,188.0,125.0,30.0,,6.0,60.0,,2.0,,9.0,21.0,212.0,,3.0,,,,1.0,148.0,2.0,18.0,,,2.0,,,,,,8.0,,34338326.0,1508.0,,,0.129973474801061,,,0.001326259946949602,,0.14058355437665782,0.005305039787798408,0.09814323607427056,,,0.001326259946949602,0.011936339522546418,0.01989389920424403,0.03978779840848806,,0.005968169761273209,0.013925729442970823,0.001326259946949602,,0.003978779840848806,,,0.10145888594164457,0.001326259946949602,,,,,,,,,,,,,,,,,,,,0.11737400530503979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1246684350132626,0.08289124668435013,0.09549071618037135,,,0.001989389920424403,,0.000663129973474801,,,,,,,0.000663129973474801,,,,32
家電１,232030,フロア扇,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,19.0,4.0,4.0,1.0,,2.0,1.0,,,,,,7.0,,8.0,,,,,16.0,1.0,14.0,,,,,,,,,,,1298622.0,108.0,,,0.25925925925925924,,,,,0.06481481481481481,,0.14814814814814814,,,0.009259259259259259,0.12962962962962962,0.009259259259259259,0.009259259259259259,,,,,,0.018518518518518517,,,0.018518518518518517,,,,,,,,,,,,,,,,,,,,,0.17592592592592593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037037037037037035,0.037037037037037035,0.009259259259259259,,,0.07407407407407407,,,,,,,,,,,,,31
家電１,232035,タワー扇,,,,,,,,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,108.0,37.0,39.0,134.0,84.0,10.0,,3.0,20.0,,,,10.0,5.0,179.0,,3.0,1.0,,1.0,,108.0,,6.0,,,,3.0,1.0,,1.0,,13.0,,11923225.0,903.0,,,0.150609080841639,,,,0.0033222591362126247,0.1982281284606866,0.014396456256921373,0.11960132890365449,0.0011074197120708748,,,0.006644518272425249,0.01107419712070875,0.0221483942414175,,0.01107419712070875,0.005537098560354375,,,0.0033222591362126247,,,0.04097452934662237,0.0011074197120708748,,,,,,,,,,,,,,,,,,,,0.04318936877076412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14839424141749724,0.09302325581395349,0.11960132890365449,,,0.0033222591362126247,,,0.0011074197120708748,0.0011074197120708748,0.0011074197120708748,,,,,,,,46
家電１,232040,卓上扇,,,,,,,,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,47.0,12.0,59.0,101.0,89.0,113.0,,28.0,64.0,,8.0,,7.0,10.0,217.0,,1.0,,,,6.0,225.0,,67.0,,,,,,,,,10.0,,2896703.0,1304.0,,,0.17024539877300612,,,,,0.1664110429447853,0.007668711656441718,0.17254601226993865,,,,0.05138036809815951,0.08665644171779141,0.049079754601226995,,0.005368098159509203,0.007668711656441718,0.006134969325153374,,0.02147239263803681,,,0.009202453987730062,0.010736196319018405,,,,,,,,,,,,,,,,,,,,0.04524539877300614,,,,,,,,,,,,,,,0.003067484662576687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07745398773006135,0.06825153374233128,0.036042944785276074,,,0.0007668711656441718,,0.004601226993865031,,,,,,,,,,,74
家電１,232045,ボックス扇,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,24.0,11.0,9.0,,1.0,1.0,,,,2.0,,17.0,,1.0,,,,,48.0,,,,,,,,,,,2.0,,777981.0,163.0,,,0.25766871165644173,,,,,0.10429447852760736,0.012269938650306749,0.294478527607362,,,,,0.05521472392638037,0.006134969325153374,,0.012269938650306749,,,,0.006134969325153374,,,0.006134969325153374,0.012269938650306749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147239263803681,0.06748466257668712,0.012269938650306749,,,0.006134969325153374,,,,,,,,,,,,,11
家電１,232050,壁掛扇,,,,,,2.0,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,13.0,26.0,80.0,21.0,112.0,21.0,,9.0,1.0,,1.0,,5.0,5.0,36.0,,4.0,7.0,,,5.0,39.0,1.0,4.0,,,,,,,,,5.0,,2964482.0,487.0,,,0.16427104722792607,,,,,0.07392197125256673,0.01026694045174538,0.08008213552361396,,,0.002053388090349076,0.008213552361396304,0.043121149897330596,0.002053388090349076,,0.01026694045174538,0.01026694045174538,0.002053388090349076,,0.018480492813141684,,,0.053388090349075976,0.02053388090349076,,,,,,,,,,,,,,,,,,,,0.16427104722792607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043121149897330596,0.2299794661190965,0.026694045174537988,,,0.008213552361396304,,0.01026694045174538,0.014373716632443531,,,0.004106776180698152,,,,,,,26
家電１,232055,クリップ扇,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.0,6.0,37.0,16.0,32.0,25.0,,4.0,8.0,,1.0,,1.0,3.0,77.0,,,,,,,33.0,9.0,5.0,,,,,,,,,3.0,,1040431.0,345.0,,,0.2028985507246377,,,,,0.22318840579710145,0.008695652173913044,0.09565217391304348,,,0.02608695652173913,0.014492753623188406,0.07246376811594203,0.02318840579710145,,0.002898550724637681,0.008695652173913044,0.002898550724637681,,0.011594202898550725,,,0.017391304347826087,0.002898550724637681,,,,,,,,,,,,,,,,,,,,0.1072463768115942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0463768115942029,0.0927536231884058,0.04057971014492753,,,,,,,,,,,,,,,,10
家電１,232060,サーキュレーター,,,,,,,,295.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,3.0,155.0,41.0,50.0,103.0,69.0,32.0,,10.0,19.0,,4.0,,6.0,8.0,262.0,,1.0,4.0,,1.0,2.0,46.0,,22.0,,2.0,,,,,,,13.0,,8300239.0,1157.0,,,0.2549697493517718,,0.001728608470181504,,,0.226447709593777,0.011235955056179775,0.03975799481417459,,,,0.01901469317199654,0.027657735522904063,0.016421780466724288,,0.005185825410544511,0.006914433880726016,0.003457216940363008,,0.00864304235090752,,,0.03543647363872083,0.0025929127052722557,,,,,,,,,,,,,,,0.000864304235090752,,,,,0.043215211754537596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000864304235090752,,,,,,,0.006050129645635264,,,,,,,,,,,,,,,,,,,,,0.08902333621434745,0.059636992221261884,0.13396715643906656,,,0.000864304235090752,,0.001728608470181504,0.003457216940363008,,0.000864304235090752,,,,,,,,66
家電１,232065,冷風機,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,10.0,14.0,2.0,,,3.0,,,,,2.0,9.0,,,,,,,4.0,,1.0,,,,,,,,,1.0,,1857106.0,57.0,,,0.07017543859649122,,,,,0.15789473684210525,0.017543859649122806,0.07017543859649122,,,,0.017543859649122806,0.03508771929824561,0.05263157894736842,,,0.03508771929824561,,,,,,0.017543859649122806,,,,,,,,,,,,,,,,,,,,,0.10526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17543859649122806,0.24561403508771928,,,,,,,,,,,,,,,,,4
家電１,232070,冷風扇,,,,,,,,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,49.0,13.0,20.0,8.0,28.0,18.0,,4.0,1.0,,,,,,79.0,,1.0,,,,7.0,23.0,1.0,13.0,,2.0,2.0,,,,,,6.0,,4990782.0,379.0,,,0.2691292875989446,,0.005277044854881266,0.005277044854881266,,0.20844327176781002,0.0158311345646438,0.06068601583113457,,,0.002638522427440633,0.03430079155672823,0.047493403693931395,0.002638522427440633,,,,,,0.010554089709762533,,,0.03430079155672823,0.002638522427440633,,,,,,,,,,,,,,,,,,,,0.052770448548812667,0.002638522427440633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021108179419525065,0.07387862796833773,0.12928759894459102,,,0.002638522427440633,,0.018469656992084433,,,,,,,,,,,18
家電１,232080,ＤＣサーキュレーター,,,,,,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,4.0,8.0,12.0,19.0,5.0,,4.0,2.0,,,,1.0,3.0,63.0,,,1.0,,,,51.0,3.0,5.0,,,,,,,,,3.0,,4700257.0,288.0,,,0.2881944444444444,,,,,0.21875,0.010416666666666666,0.17708333333333334,,,0.010416666666666666,0.017361111111111112,0.017361111111111112,0.006944444444444444,,0.003472222222222222,0.010416666666666666,,,0.013888888888888888,,,0.013888888888888888,0.003472222222222222,,,,,,,,,,,,,,,,,,,,0.027777777777777776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041666666666666664,0.06597222222222222,0.06944444444444445,,,,,,0.003472222222222222,,,,,,,,,,23
家電１,232099,その他扇風機関連,,,,,,,,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,85.0,14.0,20.0,138.0,139.0,180.0,,10.0,38.0,,,,24.0,31.0,263.0,,3.0,,,1.0,,265.0,,13.0,,,,,,,,,78.0,,3088078.0,1469.0,,,0.10619469026548672,,,,,0.17903335602450646,0.05309734513274336,0.18039482641252552,,,,0.008849557522123894,0.12253233492171545,0.025867937372362152,,0.016337644656228726,0.02110279101429544,,,0.0068073519400953025,,,0.009530292716133424,0.007488087134104833,,,,,,,,,,,,,,,,,,,,0.013614703880190605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09394145677331518,0.09462219196732471,0.057862491490810075,,,0.0020422055820285907,,,,,0.0006807351940095302,,,,,,,,50
家電１,233010,電気ファンヒーター,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,298.0,3.0,4.0,58.0,63.0,74.0,,1.0,1.0,1.0,,,2.0,4.0,103.0,,5.0,,,5.0,7.0,36.0,,1.0,,,3.0,,,,,,52.0,,45094398.0,798.0,,,0.09523809523809523,,,0.0037593984962406013,,0.12907268170426064,0.06516290726817042,0.045112781954887216,,,,0.0012531328320802004,0.09273182957393483,0.0012531328320802004,,0.002506265664160401,0.005012531328320802,,0.0012531328320802004,0.0012531328320802004,,,0.0037593984962406013,0.0012531328320802004,,,,,,,,,,,,,,,,,,,,0.005012531328320802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07268170426065163,0.07894736842105263,0.37343358395989973,,,0.006265664160401002,,0.008771929824561403,,,0.006265664160401002,,,,,,,,8
家電１,233014,あんか,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,6392.0,4.0,,,0.5,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,1
家電１,233015,その他電気暖房,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,11694.0,3.0,,,,,,,,,,0.3333333333333333,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
家電１,233020,ミニカーペット,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,8142.0,2.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
家電１,233040,こたつ８０ｃｍ未満,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,18435.0,2.0,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
家電１,233052,超音波加湿器,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,100352.0,6.0,,,0.16666666666666666,,,,,0.3333333333333333,,0.16666666666666666,,,,,,,,,,,,0.16666666666666666,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
家電１,233063,ブルーバーナー,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53287.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
家電１,233099,その他冬物家電関連,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10584.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,9
家電１,239710,エアコンフィルター,,,,,,,,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,67.0,8.0,3.0,61.0,92.0,129.0,,4.0,47.0,,,,23.0,34.0,115.0,,,,,,,282.0,,1.0,,,,,,,,,78.0,,1999639.0,1148.0,,,0.1750871080139373,,,,,0.10017421602787456,0.06794425087108014,0.2456445993031359,,,,0.0008710801393728223,0.11236933797909408,0.040940766550522645,,0.02003484320557491,0.029616724738675958,,,0.003484320557491289,,,0.006968641114982578,0.002613240418118467,,,,,,,,,,,,,,,,,,,,0.002613240418118467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05313588850174216,0.08013937282229965,0.05836236933797909,,,,,,,,,,,,,,,,116
