日付,store_cd,item_cd,販売数,μ,μ+2σ,スパイク日,販売可能在庫,総在庫量,移送中,発注残,dept_cd,部門名,商品名
2018-07-03,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,2,2,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-04,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,2,2,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-05,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,3,5,0,2,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-06,861,4547597961865,1,0.06451612903225806,0.5558563294105747,1,2,4,0,2,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-07,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,2,4,0,2,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-08,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,2,4,0,2,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-09,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,2,4,0,2,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-10,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,4,4,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-11,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,4,4,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-12,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,4,4,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-13,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,4,4,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-14,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,4,4,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-15,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,4,4,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-16,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,4,4,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-17,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,4,4,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-18,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,4,4,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-19,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,4,4,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-20,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,4,4,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-21,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,4,4,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-22,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,4,4,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-23,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,4,4,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-24,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,4,4,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-25,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,4,4,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-26,861,4547597961865,1,0.06451612903225806,0.5558563294105747,1,3,3,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-27,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,3,3,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-28,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,3,3,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-29,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,3,3,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-30,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,3,3,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-31,861,4547597961865,0,0.06451612903225806,0.5558563294105747,0,3,3,0,0,301040,ｉＭａｃ,iMac 27/3.8QC/8GB/2TB FD/RP580-JPN
2018-07-01,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,4,4,0,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-02,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,4,4,0,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-03,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,4,4,0,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-04,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,4,4,0,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-05,861,4547597962732,1,0.25806451612903225,1.2699604607327821,0,3,4,1,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-06,861,4547597962732,1,0.25806451612903225,1.2699604607327821,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-07,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-08,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-09,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-10,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-11,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-12,861,4547597962732,1,0.25806451612903225,1.2699604607327821,0,2,2,0,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-13,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,2,3,1,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-14,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,2,3,1,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-15,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,2,3,1,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-16,861,4547597962732,1,0.25806451612903225,1.2699604607327821,0,1,2,1,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-17,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,2,2,0,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-18,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,2,3,1,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-19,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,2,4,2,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-20,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,2,4,2,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-21,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,2,4,2,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-22,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,2,4,2,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-23,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,2,4,2,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-24,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,2,4,2,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-25,861,4547597962732,1,0.25806451612903225,1.2699604607327821,0,1,3,2,0,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-26,861,4547597962732,1,0.25806451612903225,1.2699604607327821,0,1,8,2,5,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-27,861,4547597962732,2,0.25806451612903225,1.2699604607327821,1,1,8,2,5,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-28,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,1,8,2,5,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-29,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,1,8,2,5,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-30,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,1,8,2,5,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-31,861,4547597962732,0,0.25806451612903225,1.2699604607327821,0,3,8,0,5,369992,Ｍａｃ純正アクセサリー,Apple 61W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-01,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,26,26,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-02,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,26,26,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-03,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,26,26,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-04,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,26,26,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-05,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,26,26,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-06,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,26,26,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-07,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,26,26,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-08,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,26,26,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-09,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,26,26,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-10,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,26,26,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-11,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,26,26,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-12,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,26,26,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-13,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,26,26,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-14,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,26,26,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-15,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,26,26,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-16,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,26,26,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-17,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,26,26,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-18,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,26,26,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-19,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,26,26,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-20,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,26,26,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-21,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,26,26,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-22,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,26,26,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-23,861,4547597962749,2,0.06451612903225806,0.771254912909892,1,24,24,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-24,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,24,24,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-25,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,24,24,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-26,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,24,24,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-27,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,24,24,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-28,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,24,24,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-29,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,24,24,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-30,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,24,24,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-31,861,4547597962749,0,0.06451612903225806,0.771254912909892,0,24,24,0,0,369992,Ｍａｃ純正アクセサリー,Apple 87W USB-C電源ｱﾀﾞﾌﾟﾀ
2018-07-01,861,4547597969908,1,1.1290322580645162,4.527017827680953,0,30,30,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-02,861,4547597969908,1,1.1290322580645162,4.527017827680953,0,29,29,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-03,861,4547597969908,4,1.1290322580645162,4.527017827680953,0,25,25,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-04,861,4547597969908,0,1.1290322580645162,4.527017827680953,0,25,25,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-05,861,4547597969908,0,1.1290322580645162,4.527017827680953,0,25,25,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-06,861,4547597969908,3,1.1290322580645162,4.527017827680953,0,22,22,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-07,861,4547597969908,1,1.1290322580645162,4.527017827680953,0,21,21,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-08,861,4547597969908,0,1.1290322580645162,4.527017827680953,0,21,21,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-09,861,4547597969908,2,1.1290322580645162,4.527017827680953,0,19,29,0,10,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-10,861,4547597969908,1,1.1290322580645162,4.527017827680953,0,18,28,0,10,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-11,861,4547597969908,2,1.1290322580645162,4.527017827680953,0,16,26,0,10,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-12,861,4547597969908,1,1.1290322580645162,4.527017827680953,0,25,25,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-13,861,4547597969908,0,1.1290322580645162,4.527017827680953,0,25,25,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-14,861,4547597969908,0,1.1290322580645162,4.527017827680953,0,25,25,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-15,861,4547597969908,1,1.1290322580645162,4.527017827680953,0,24,24,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-16,861,4547597969908,1,1.1290322580645162,4.527017827680953,0,23,23,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-17,861,4547597969908,0,1.1290322580645162,4.527017827680953,0,23,23,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-18,861,4547597969908,1,1.1290322580645162,4.527017827680953,0,22,22,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-19,861,4547597969908,0,1.1290322580645162,4.527017827680953,0,22,22,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-20,861,4547597969908,1,1.1290322580645162,4.527017827680953,0,21,21,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-21,861,4547597969908,0,1.1290322580645162,4.527017827680953,0,21,21,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-22,861,4547597969908,1,1.1290322580645162,4.527017827680953,0,20,20,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-23,861,4547597969908,1,1.1290322580645162,4.527017827680953,0,19,19,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-24,861,4547597969908,1,1.1290322580645162,4.527017827680953,0,17,17,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-25,861,4547597969908,0,1.1290322580645162,4.527017827680953,0,17,17,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-26,861,4547597969908,0,1.1290322580645162,4.527017827680953,0,16,16,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-27,861,4547597969908,9,1.1290322580645162,4.527017827680953,1,8,8,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-28,861,4547597969908,1,1.1290322580645162,4.527017827680953,0,7,7,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-29,861,4547597969908,1,1.1290322580645162,4.527017827680953,0,6,6,0,0,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-30,861,4547597969908,1,1.1290322580645162,4.527017827680953,0,5,15,0,10,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-31,861,4547597969908,0,1.1290322580645162,4.527017827680953,0,5,15,0,10,369992,Ｍａｃ純正アクセサリー,Thunderbolt 3(USB-C)Thunderbolt 2ｱﾀﾞﾌﾟﾀ
2018-07-01,861,4547597993163,1,1.3548387096774193,3.4213699842641248,0,7,10,3,0,369992,Ｍａｃ純正アクセサリー,Apple TV 4K(64GB)
2018-07-02,861,4547597993163,0,1.3548387096774193,3.4213699842641248,0,7,10,3,0,369992,Ｍａｃ純正アクセサリー,Apple TV 4K(64GB)
2018-07-03,861,4547597993163,1,1.3548387096774193,3.4213699842641248,0,6,9,3,0,369992,Ｍａｃ純正アクセサリー,Apple TV 4K(64GB)
2018-07-04,861,4547597993163,0,1.3548387096774193,3.4213699842641248,0,4,7,3,0,369992,Ｍａｃ純正アクセサリー,Apple TV 4K(64GB)
2018-07-05,861,4547597993163,2,1.3548387096774193,3.4213699842641248,0,7,12,5,0,369992,Ｍａｃ純正アクセサリー,Apple TV 4K(64GB)
2018-07-06,861,4547597993163,2,1.3548387096774193,3.4213699842641248,0,5,8,3,0,369992,Ｍａｃ純正アクセサリー,Apple TV 4K(64GB)
2018-07-07,861,4547597993163,3,1.3548387096774193,3.4213699842641248,0,3,6,3,0,369992,Ｍａｃ純正アクセサリー,Apple TV 4K(64GB)
2018-07-08,861,4547597993163,1,1.3548387096774193,3.4213699842641248,0,1,4,3,0,369992,Ｍａｃ純正アクセサリー,Apple TV 4K(64GB)
2018-07-09,861,4547597993163,1,1.3548387096774193,3.4213699842641248,0,3,3,0,0,369992,Ｍａｃ純正アクセサリー,Apple TV 4K(64GB)
2018-07-10,861,4547597993163,2,1.3548387096774193,3.4213699842641248,0,1,6,5,0,369992,Ｍａｃ純正アクセサリー,Apple TV 4K(64GB)
2018-07-11,861,4547597993163,3,1.3548387096774193,3.4213699842641248,0,0,25,25,0,369992,Ｍａｃ純正アクセサリー,Apple TV 4K(64GB)
2018-07-12,861,4547597993163,1,1.3548387096774193,3.4213699842641248,0,0,25,25,0,369992,Ｍａｃ純正アクセサリー,Apple TV 4K(64GB)
2018-07-13,861,4547597993163,1,1.3548387096774193,3.4213699842641248,0,0,27,27,0,369992,Ｍａｃ純正アクセサリー,Apple TV 4K(64GB)
2018-07-14,861,4547597993163,3,1.3548387096774193,3.4213699842641248,0,0,27,27,0,369992,Ｍａｃ純正アクセサリー,Apple TV 4K(64GB)
2018-07-15,861,4547597993163,0,1.3548387096774193,3.4213699842641248,0,0,28,28,0,369992,Ｍａｃ純正アクセサリー,Apple TV 4K(64GB)
2018-07-16,861,4547597993163,4,1.3548387096774193,3.4213699842641248,1,0,28,28,0,369992,Ｍａｃ純正アクセサリー,Apple TV 4K(64GB)
2018-07-17,861,4547597993163,0,1.3548387096774193,3.4213699842641248,0,2,28,26,0,369992,Ｍａｃ純正アクセサリー,Apple TV 4K(64GB)
2018-07-18,861,4547597993163,1,1.3548387096774193,3.4213699842641248,0,0,26,26,0,369992,Ｍａｃ純正アクセサリー,Apple TV 4K(64GB)
2018-07-19,861,4547597993163,3,1.3548387096774193,3.4213699842641248,0,0,26,26,0,369992,Ｍａｃ純正アクセサリー,Apple TV 4K(64GB)
2018-07-20,861,4547597993163,1,1.3548387096774193,3.4213699842641248,0,0,26,26,0,369992,Ｍａｃ純正アクセサリー,Apple TV 4K(64GB)
2018-07-21,861,4547597993163,2,1.3548387096774193,3.4213699842641248,0,0,26,26,0,369992,Ｍａｃ純正アクセサリー,Apple TV 4K(64GB)
2018-07-22,861,4547597993163,0,1.3548387096774193,3.4213699842641248,0,0,32,26,6,369992,Ｍａｃ純正アクセサリー,Apple TV 4K(64GB)
